date,user,comment
3:36:54,Homy,ጀግና $✊
3:36:55,Hussien Ahmed,ታች በፓሊስ የሚሠራዉና የአንተ ለብልፅግናችን የያዝከውን ህልም በጣም ተራርቀው ነዉ የሚገኙት እንዴት አንድ እናድርጋቸው ለሁላችንም የተሰጠን የቤት ስራ አድርገን እንዉሰደዉ
3:36:56,lol lol,በጠ/ሚ አቢይ እና ካቢኔያቸው ጥረት ኢትዮጵያ የባህር በር ሊታገኝ ተቃርቧል። ኢትዮጵያ የጂቡቲ ወደብ ላይ ጥገኛ ሆና መቀጠል ስለሌላባት ከሶማሌላንድ የገባችው ስምምነት ቶሎ ተግባራዊ መሆን አለበት።
3:36:57,wondwosen yifru,የሚወራው ሌላ የሚኖረው ሌላ
3:37:05,Kiya Amanuel,Mootummaan Paartii Badhaadhinaan durfamu filannoo karaa nagaa irratti mari'achuun furmaata barbaaduuf hojjachuun isaa kan dinqisiifamuudha.
3:37:09,Desta Measa,ፕሮጀክት በጥራት እየተሰራ ነው፡፡ ምክንያት የብልጽግና ኢኮኖሚ ጥራት ነዋ!
3:37:09,nesrohussien,TESADABI ARE TEW
3:37:10,Innocent Guitar,ቅርስና ሕንፃ እንለይ። ሣይረኩ መሥራት። ትልቁን ሥእል እንይ። ባለን አቅም እንኑር። ከኢትዮጵያ የወጣ ንብረት ይመለስ።ፈረንጆች የመሠዱትን መልሠው ያሣዩን።
3:37:15,Hana hana,የኢትዮጵያ ኢኮኖሚ እያደገ መምጣቱን በርካታ የአለም ተቋማት ምስክርነታቸዉን እየሰጡ ነው
3:37:16,Kiya Amanuel,በምግብ ዋስትና ራሳችንን ከቻልን ከየትኛዉም የኢኮኖሚ ቅኝ ግዛት ተላቀን ሀገራችንን ቀና እንድትል ማድረግ እንችላለን።
3:37:17,Abdurahman Worku,"good and bad,"
3:37:19,ጌባል ቱቦ,ሃገራችንን ሰላም ትሁን!
3:37:23,Xayyib Muktar,"Charting a course for a wheat revolution!  $🌾  Thanks to the visionary leadership of H.E. Abiy, Ethiopia is cultivating prosperity. Join us in celebrating this transformative journey."
3:37:28,Kiya Amanuel,የዋጋ ግሽበትን ለመቆጣጠር የፖሊሲ ቅኝት ከማድረግ አልፎ ተርፎ ችግሮችን ለመፍታት በርካታ ስራዎች ተሰርተዋል።
3:37:35,Lili,አበሻ ለመሳደብ አይምሮው ፈጣን ነው ከመሳደብ ይልቅ ለተወሰነ ግዜ ከመንግስታችን ጎን ሆነን እናግዘው ኢትዮጵያን የምታክል አገር ብቻውን እየለፋላት ያለ ሰው አብቹ ብቻ
1707210737186345,N/A,placeholder content
3:37:38,Marshet ማርሸት,Justice has to be served
3:37:39,melat bekele,116.የኢትዮጵያ ታላቁ የህዳሴ ግድብ ሀገሪቱ ባለመረጋጋት /በጦርነት ውስጥ ሆኖ የልማት ፕሮጀክቶችን ማጠናቀቅ እጅግ ከባድ በሆነበት ሁኔታ ውስጥ በኢትዮጵያ መንግስት ጥንካሬ የተጀመርው ፕሮጀክት አጠናቆ ማሳየት ተችለል!
3:37:42,michu,ጠቅላይ ሚኒስትሩ ያሳካቸው ስኬቶች የኢትዮጵያ ስኬቶች ናቸው
3:37:49,Ababu Alamu,tesadabi tetekel nachew
3:37:50,imagine2,"the bad habits with Ethiopians is they follow a false heritages believed to be heritages by Amhara supermacy group, which has already demised."
3:37:51,Hana hana,የአረንጓዲ አሻራ ልማት ፕሮግራም ኢትዮጵያን ከማበልጸግ አልፎ ተርፎ ጤናማ የአየር ጸባይ በሀገራችን ኢትዮጵያ እንዲኖር ያደርጋል።
3:37:51,Kiya Amanuel,Tokkummaa fi dantaa Itiyoophiyaa karaa nagaa eegsisuun ni danda’ama ture.
3:37:57,dereje delelegn,የአፍሪካ የነጻነት ተምሳሌት፣ ለአፍሪካ ነጻነት ግንባር ቀደም ሚና የተጫወተች፣ አንድ ሆነው ጠንካራ ህብረት እንዲመሠርቱ የማዕዘን ድንጋዩን ያስቀመጠች ሀገርኢትዮጵያ!
3:37:57,michu,መንግስት የሰላም በሮችን ክፍት ማድረጉ የሚያስመሰግነው ነው
3:38:01,melat bekele,ብልጽግና ለኢትዮጵያ ያስፈልጋታል፣ ፓርቲው ደግሞ ታቅዶ የተገነባውም ለዚህው ነው፣ በሀገሩ እና በህዝብ እውቀት የበለጸገ መሪም አለው።
3:38:03,Kiya Amanuel,ኢትዮጵያ ምንም እንኳን በፈተና ውስጥም ብትሆንም የለውጥ እና ዕድገት አይቀሬነትን እና ቀጣይነትን በተግባር የምታረጋግጥ ሀገር ሆናለች።
3:38:04,Hassen Abdullahi,we should unit first
3:38:07,Abi Semenaw,Abichu Anbesaye !!!!!!
3:38:15,Kiya Amanuel,Your garnished policies have yielded progress in every sector. Ethiopian growth knows no boundaries under your leadership!
3:38:16,Geni Geni,ሌብነት እና ሙስና አማሮናል
3:38:18,Jemal Mehammed,ጀግናዬ በርታ
3:38:20,melat bekele,የህዝብ አገልጋይነት የመሪነት ዋነኛው መገለጫ ነው፣ ዶ/ር ዐቢይ አህመድ
3:38:20,Jelalu Siraj,the real leader speach!!!
3:38:25,Kiya Amanuel,ኢትዮጵያ አሁን በጀመረቻቸው የብልጽግና ጉዞ ወደፊት የአፍሪካ እንዲሁም የአለም ተስፋ ትሆናለች !
3:38:29,Awol Seid,$🥰 $🥰 $🥰
3:38:33,Awol Seid,$😘 $😘 $😘 $😘 $😘
1707210794075285,N/A,placeholder content
3:38:36,Abdulhakim,$🙏 $🙏 $🙏 $🙏 $🙏 $🙏 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰 $🥰
3:38:37,melat bekele,ከተደመራችሁ ኢትዮጵያ ትበለጽጋለች፣ እንደ ስሟ ታላቅ የሆነች ኢትዮጵያን ለመገንባት ደግሞ ሁሉም እኩል የሚሳተፍበት ሀገራዊ /national party/ ያስፈልጋል፣ ዶ/ር ዐቢይ አሀምድ።
3:38:39,Kiya Amanuel,የአረንጓዲ አሻራ ልማት ፕሮግራም ኢትዮጵያን ከማበልጸግ አልፎ ተርፎ ጤናማ የአየር ጸባይ በሀገራችን ኢትዮጵያ እንዲኖር ያደርጋል።
3:38:39,frehiwot Alemu,"The move towards ensuring food security is praiseworthy. Great work, PM Abiy!"""
1707210804897002,N/A,placeholder content
3:38:45,Awol Seid,$👍 $👍 $👍 $👍 $👍
3:38:45,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤
3:38:46,Awol Seid,$👍 $👍 $👍
3:38:47,wondesen sahilu,በጣም ቀልደኛ መሬ ነው ወይ ኢትዮጵያ በዜህ ሰውዬ ነው ሐገራችን እየተመራች ያለችው ቁጭብላችህ ለምትሰሙት ተወካዬች የሜያወራው ወሬ ይበዛባችዋል እውቀታችህ ከዜህ አይበልጥም ይህንን የፓርላማ ያስተላላ ፈው የቴሌቪዥን ጣብያ ያስጠይቅሀል ህዝብን ስላደነቆራችህ ተጠያቄ ናችህ
3:38:47,Homy,ጀግና $✊  ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:38:47,Awol Seid,$👍 $👍 $👍
3:38:49,Jafer Abdurahman,hi
3:38:49,Awol Seid,$👍 $👍 $👍 $👍 $👍
3:38:49,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:38:51,Bishar Edin Qalla,The real leader speech
3:38:53,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:38:53,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤
3:38:54,melat bekele,አንተ አፍሪካዊ ኩራታችን ነህ! በአፍሪካውያን መሪዎች ዘንድ እየተስተዋለ እየመጣ የሚገኘውን የወንድማማችነት ስሜትን አስተባብረህ ታላቋን አፍሪቃ እንደምታፀና አምናለው!
3:38:55,lol lol,ቀዳማይ ሚኒስትር ኣብይ ካብ ፖለቲካዊ ኣመራርሓ ምሃብ ሓሊፉ ኣብ መብዛሕትኡ ልምዓታዊ ፕሮጀክትታት ሓሳብ ኣብ ምፍራይን ሞያዊ ደገፍ ምሃብን እዩ።
3:38:58,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:02,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:03,ጌባል ቱቦ,አማራ ክልል እንዳት ነው
3:39:04,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:39:04,Awol Seid,$❣ $❣ $❣ $❣ $❣ $❣ $❣
3:39:05,Kiya Amanuel,"PM Abiy, your holistic view of progress is a true recipe for success. Ethiopia rises under your leadership!"
3:39:06,Bishar Edin Qalla,$👍 $👍 $👍 $👍 $👍 $👍
3:39:07,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:07,Awol Seid,$❤ $❤ $❤ $❤ $❤ $❤
3:39:09,michu,ሀገራችን ብሔራዊ ጥቅሞቿን ታስከብራለች
3:39:10,Awol Seid,$❤ $❤ $❤ $❤ $❤ $❤
3:39:11,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:15,Marshet ማርሸት,95% የሚጠላው መሪ
3:39:16,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:39:16,Kiya Amanuel,"A better Ethiopia in every sector, all due to your untiring efforts. Your work inspires us, PM Abiy!"
3:39:16,melat bekele,“የኢትዮጵያ ሁለተኛው ምዕራፍ የሀገር በቀል የኢኮኖሚ ማሻሻያና ሰፋፊ የልማት ፕሮግራሞች እንዲሳኩ የዓለም ባንክ የፋይናንስ ድጋፉን አጠናክሮ እንደሚቀጥል መግባባት ላይ ተደርሷል”እጅግ መልካም ጅማሮ ነው
3:39:17,Tadilios Million,$💚 $💚 $💚 $💚 $💚 $💚 $💚
1707210840144589,N/A,placeholder content
3:39:21,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:21,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:39:24,michu,ጎረቤቶቻችን በጋራ ተጠቃሚነት ማመን አለባቸው ኢትዮጵያ በጋራ እንጠቀም ነው ያለችው
3:39:25,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:28,Tadilios Million,$❤ $❤ $❤ $❤
3:39:30,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:39:33,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:34,girma destaw,ሀ
3:39:37,Kiya Amanuel,"A better Ethiopia in every sector, all due to your untiring efforts. Your work inspires us, PM Abiy!"
3:39:38,Tadilios Million,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $❤
3:39:38,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:39:39,michu,ኢትዮጵያ ያጋጠሟትን የውስጥ እና የውጭ ጠላቶች አደብ በማስገዛት እና በማምከን ሀገራዊ አንድነታችንን አጠናክረን እንድንቀጥል ላደረጉ ለእርስዎ ክብር ይገባል፡፡
3:39:41,Feselase@Don Challa,we love you Dr Abye
3:39:43,Jemal Mehammed,ጀግናዬ አንበሳዬ የትውልዱ መሪ
3:39:45,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
1707210866198114,N/A,placeholder content
3:39:51,Kiya Amanuel,አሁን ባለው ተጨባጭ ሁኔታ ኢትዮጵያ ከልመና ወጥታ ሌሎችን የአፍሪካ ሀገራትን መርዳት ጀምራለች
3:39:55,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:39:55,michu,ብልፅግና ለሰላም ካለው ቁርጠኝት የተነሳ ለአማፂ ሀይሎች ተደጋጋሚ የእርቅ ጥሪ አቅርቧል፡፡
3:39:56,Abdulhakim,$❤ $❤ $❤ $❤ $❤ $❤ $❤ $🙏 $👍 $🙏 $🙏 $👍
3:39:59,Mereja Abebe,ቀዳማይ ሚኒስትር ኣብይ ካብ ፖለቲካዊ ኣመራርሓ ምሃብ ሓሊፉ ኣብ መብዛሕትኡ ልምዓታዊ ፕሮጀክትታት ሓሳብ ኣብ ምፍራይን ሞያዊ ደገፍ ምሃብን እዩ።
3:40:01,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:04,Haftu Gebremichael,$🌑 $🌑 $🌑 $🌑 $🌑
3:40:06,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:08,Kiya Amanuel,Bu'aan haaromsa mootummaan badhaadhina Itoophiyaa dhugoomsuuf hojjechaa jiru dinqisiisaa ta'ee galmaa'eera
3:40:08,Xayyib Muktar,H.E. PM Abiy Ahmed is unwavering in ensuring the sovereignty and independence of his country. His commitment extends to bolstering security in the crucial domains of food and energy sectors. 🇪🇹 $✨
3:40:12,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:13,Innocent Guitar,በኤሌክትሪክ ሽያጭና በቱሪዝም ብቻ የኢትዮጵያን አመታዊ ገቢ በእጥፍ ማሣደግ ይቻላል።
3:40:19,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:23,Melat Haile,ቀን እና ሌሊትን የማያውቅ፣ እረፍትን የማይመኝ ትጉህ የስራ ሰው ዶ/ር ዐብይ መሪ ብቻ ሳይሆን አባትም ጭምር ነው
3:40:24,ሁልጊዜ በጌታ ደስ ይበላችሁ Jhon 3:16 official,amen  $🙏
3:40:24,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:29,Innocent Guitar,በኤሌክትሪክ ሽያጭና በቱሪዝም ብቻ የኢትዮጵያን አመታዊ ገቢ በእጥፍ ማሣደግ ይቻላል።
3:40:29,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:32,frehiwot Alemu,"The move towards ensuring food security is praiseworthy. Great work, PM Abiy!"""
3:40:35,Innocent Guitar,በኤሌክትሪክ ሽያጭና በቱሪዝም ብቻ የኢትዮጵያን አመታዊ ገቢ በእጥፍ ማሣደግ ይቻላል።
3:40:36,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:38,Dawa Dawa,laba
3:40:41,Hana hana,የህዝቡን ኢኮኖሚያዊ ፍላጎት በማሟላት ከትናንት የኑሮ ደረጃቸውን ወደ ተሻለ የኢኮኖሚ ደረጃ ማሸጋገር መንግስት አበክሮ እየሰራ ነው፡፡
3:40:41,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:42,lol lol,"Journeying through a wheat revolution!  $🌾  Thanks to the visionary leadership of H.E. Abiy, Ethiopia is shining with a strong focus on prosperity. 🇪🇹"
3:40:44,Innocent Guitar,በኤሌክትሪክ ሽያጭና በቱሪዝም ብቻ የኢትዮጵያን አመታዊ ገቢ በእጥፍ ማሣደግ ይቻላል።
3:40:44,Hana Kinfe,በለው ግልፍጥ
3:40:45,ሁልጊዜ በጌታ ደስ ይበላችሁ Jhon 3:16 official,ኢየሱስም መልሶ፡— እውነት እውነት እልሃለሁ፥ ሰው ዳግመኛ ካልተወለደ በቀር የእግዚአብሔርን መንግሥት ሊያይ አይችልም፡ አለው።
3:40:47,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:40:48,ሰያ ሚዲያ seya media,$eyes-pink-heart-shape $eyes-pink-heart-shape $eyes-pink-heart-shape $eyes-pink-heart-shape $eyes-pink-heart-shape $eyes-pink-heart-shape
3:40:49,merkeb,Stop jonaicside
3:40:50,Boch Amen,$🥰 $🥰 $🥰 $🥰 $🥰
3:40:52,michu,አብቹ መሪአችን ነው።
1707210933373647,N/A,placeholder content
3:40:53,Drivers ሾፌሮች,ትልቅ ሰው ትልቅ ሰው ግን ሰው ያጣ ለኔ ጀግናዬ ነው
3:40:53,Kiya Amanuel,"Thanks to your leadership, we're seeing Ethiopia thrive in all sectors. Truly commendable!"
3:41:00,Homy,ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊ ጀግና $✊
3:41:05,Ande Ethiop,ነብሰ በላ መሬ
3:41:05,Abdulhakim,$👍 $👍 $👍 $👍 $👍 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹
3:41:06,Kiya Amanuel,ታላቋን ኢትዮጵያ እንደ ስሟ በሁሉም መስኮች ታላቅ የማድረጉ ጥረት የሁሉንም ኢትዮጵያዊያን አስተዋጽኦ መሆን አለበት
